record_id,buoy_id,Name,Date,Tz,Peak Direction,Tpeak,Wave Height,Temperature,Spread,Operations,Seastate,Quadrant
1905,16,west of Hebrides,15/10/2022 06:00,8.1,291,14.3,3.89,12.9,26,survey,swell,west
1906,16,west of Hebrides,15/10/2022 06:30,8.2,293,12.5,4.11,12.9,14,no go,swell,west
1907,16,west of Hebrides,15/10/2022 07:00,7.7,301,14.3,3.68,12.9,35,survey,swell,west
1908,16,west of Hebrides,15/10/2022 07:30,8.2,307,12.5,4.04,12.9,18,no go,swell,west
1909,16,west of Hebrides,15/10/2022 08:00,8.1,285,14.3,3.89,12.9,21,survey,swell,west
1910,16,west of Hebrides,15/10/2022 08:30,8.8,287,12.5,4.18,12.9,23,no go,swell,west
1911,16,west of Hebrides,15/10/2022 09:00,8.1,305,13.3,3.75,12.9,28,survey,swell,west
1912,16,west of Hebrides,15/10/2022 09:30,8.1,288,12.5,3.62,12.9,23,survey,swell,west
1913,16,west of Hebrides,15/10/2022 10:00,8.3,288,13.3,3.62,12.9,18,survey,swell,west
1914,16,west of Hebrides,15/10/2022 10:30,8.3,304,13.3,3.48,12.9,23,survey,swell,west
1915,16,west of Hebrides,15/10/2022 11:00,7.9,304,13.3,3.29,12.9,23,survey,swell,west
1916,16,west of Hebrides,15/10/2022 11:30,7.9,305,12.5,3.06,12.9,23,survey,swell,west
1917,16,west of Hebrides,15/10/2022 12:00,7.9,307,13.3,3.17,12.95,28,survey,swell,west
1918,16,west of Hebrides,15/10/2022 12:30,8,291,11.1,3.11,12.95,28,survey,swell,west
1919,16,west of Hebrides,15/10/2022 13:00,7.9,288,10.5,3.11,12.9,23,survey,swell,west
1920,16,west of Hebrides,15/10/2022 13:30,8.4,298,13.3,3.48,12.95,23,survey,swell,west
1921,16,west of Hebrides,15/10/2022 14:00,8,283,11.1,3.17,12.9,31,survey,swell,west
1922,16,west of Hebrides,15/10/2022 14:30,8,284,13.3,2.94,12.95,28,crew,swell,west
1923,16,west of Hebrides,15/10/2022 15:00,7.9,291,12.5,2.94,12.9,23,crew,swell,west
1924,16,west of Hebrides,15/10/2022 15:30,8,304,12.5,3.06,12.9,23,survey,swell,west
1925,16,west of Hebrides,15/10/2022 16:00,8,290,12.5,2.89,12.9,23,crew,swell,west
1926,16,west of Hebrides,15/10/2022 16:30,8.1,298,12.5,3,12.9,28,survey,swell,west
1927,16,west of Hebrides,15/10/2022 17:00,8,285,12.5,2.94,12.95,23,crew,swell,west
1928,16,west of Hebrides,15/10/2022 17:30,7.9,285,12.5,2.89,12.85,28,crew,swell,west
1929,16,west of Hebrides,15/10/2022 18:00,7.9,293,12.5,2.94,12.8,28,crew,swell,west
1930,16,west of Hebrides,15/10/2022 18:30,7.4,290,11.8,2.78,12.7,29,crew,swell,west
1931,16,west of Hebrides,15/10/2022 19:00,7.1,271,11.8,2.47,12.7,34,crew,swell,west
1932,16,west of Hebrides,15/10/2022 19:30,7.4,271,11.1,2.67,12.7,31,crew,swell,west
1933,16,west of Hebrides,15/10/2022 20:00,7.6,283,12.5,2.78,12.7,23,crew,swell,west
1934,16,west of Hebrides,15/10/2022 20:30,7.5,270,11.8,2.57,12.7,35,crew,swell,west
1935,16,west of Hebrides,15/10/2022 21:00,7.5,295,11.1,2.83,12.7,34,crew,swell,west
1936,16,west of Hebrides,15/10/2022 21:30,7.5,287,11.8,2.78,12.7,29,crew,swell,west
1937,16,west of Hebrides,15/10/2022 22:00,6.9,291,10.5,2.57,12.7,46,crew,swell,west
1938,16,west of Hebrides,15/10/2022 22:30,7.5,274,11.8,2.94,12.7,38,crew,swell,west
1939,16,west of Hebrides,15/10/2022 23:00,6.9,281,11.8,2.72,12.7,34,crew,swell,west
1940,16,west of Hebrides,15/10/2022 23:30,7.2,263,13.3,2.89,12.7,14,crew,swell,west
1941,16,west of Hebrides,16/10/2022 00:00,7.1,297,11.8,3.11,12.75,35,survey,swell,west
1942,16,west of Hebrides,16/10/2022 00:30,7.3,271,11.8,3.11,12.7,38,survey,swell,west
1943,16,west of Hebrides,16/10/2022 01:00,7,321,10,3.17,12.7,45,survey,swell,north
1944,16,west of Hebrides,16/10/2022 01:30,7.4,284,12.5,3.55,12.7,34,survey,swell,west
1945,16,west of Hebrides,16/10/2022 02:00,7.4,280,10.5,3.68,12.7,45,survey,swell,west
1946,16,west of Hebrides,16/10/2022 02:30,7.3,259,11.8,3.82,12.7,41,survey,swell,west
1947,16,west of Hebrides,16/10/2022 03:00,7.2,301,10.5,3.96,12.7,41,survey,swell,west
1948,16,west of Hebrides,16/10/2022 03:30,7,312,10,4.11,12.7,49,no go,swell,west
1949,16,west of Hebrides,16/10/2022 04:00,6.9,304,11.1,4.26,12.7,53,no go,swell,west
1950,16,west of Hebrides,16/10/2022 04:30,7,267,11.8,4.18,12.7,38,no go,swell,west
1951,16,west of Hebrides,16/10/2022 05:00,7.1,284,11.1,4.42,12.7,45,no go,swell,west
1952,16,west of Hebrides,16/10/2022 05:30,7,274,12.5,4.11,12.7,23,no go,swell,west
1953,16,west of Hebrides,16/10/2022 06:00,7.3,315,9.5,4.26,12.65,49,no go,swell,north
1954,16,west of Hebrides,16/10/2022 06:30,7,284,11.1,4.26,12.65,41,no go,swell,west
1955,16,west of Hebrides,16/10/2022 07:00,7.1,304,11.1,4.04,12.65,49,no go,swell,west
1956,16,west of Hebrides,16/10/2022 07:30,6.8,287,10,3.89,12.65,45,survey,swell,west
1957,16,west of Hebrides,16/10/2022 08:00,7,307,11.1,3.96,12.65,45,survey,swell,west
1958,16,west of Hebrides,16/10/2022 08:30,6.7,308,11.1,3.75,12.65,53,survey,swell,west
1959,16,west of Hebrides,16/10/2022 09:00,6.9,263,11.1,3.68,12.65,45,survey,swell,west
1960,16,west of Hebrides,16/10/2022 09:30,6.5,273,12.5,3.42,12.65,23,survey,swell,west
1961,16,west of Hebrides,16/10/2022 10:00,6.9,284,10.5,3.55,12.65,45,survey,swell,west
1962,16,west of Hebrides,16/10/2022 10:30,6.5,264,13.3,3.55,12.65,23,survey,swell,west
1963,16,west of Hebrides,16/10/2022 11:00,6.9,273,11.1,3.62,12.7,38,survey,swell,west
1964,16,west of Hebrides,16/10/2022 11:30,6.4,280,10.5,3.29,12.7,49,survey,swell,west
1965,16,west of Hebrides,16/10/2022 12:00,6.6,291,11.1,3.36,12.7,41,survey,swell,west
1966,16,west of Hebrides,16/10/2022 12:30,6.5,262,10.5,3.11,12.7,49,survey,swell,west
1967,16,west of Hebrides,16/10/2022 13:00,6.4,288,11.1,3.17,12.7,45,survey,swell,west
1968,16,west of Hebrides,16/10/2022 13:30,6.6,281,10,3.17,12.75,53,survey,swell,west
1969,16,west of Hebrides,16/10/2022 14:00,6.5,307,10,3,12.7,53,survey,swell,west
1970,16,west of Hebrides,16/10/2022 14:30,6.5,280,11.8,3.06,12.75,38,survey,swell,west
1971,16,west of Hebrides,16/10/2022 15:00,6.8,301,10,3.11,12.75,49,survey,swell,west
1972,16,west of Hebrides,16/10/2022 15:30,6.8,291,11.1,3,12.75,45,survey,swell,west
1973,16,west of Hebrides,16/10/2022 16:00,6.6,260,10,2.89,12.75,45,crew,swell,west
1974,16,west of Hebrides,16/10/2022 16:30,6.8,273,10.5,2.89,12.7,41,crew,swell,west
1975,16,west of Hebrides,16/10/2022 17:00,6.9,283,10,2.89,12.7,45,crew,swell,west
1976,16,west of Hebrides,16/10/2022 17:30,6.5,250,10,2.57,12.75,49,crew,swell,west
1977,16,west of Hebrides,16/10/2022 18:00,6.8,287,10,2.72,12.75,49,crew,swell,west
1978,16,west of Hebrides,16/10/2022 18:30,6.8,283,10.5,2.62,12.75,41,crew,swell,west
1979,16,west of Hebrides,16/10/2022 19:00,6.9,283,11.1,2.62,12.75,35,crew,swell,west
1980,16,west of Hebrides,16/10/2022 19:30,6.7,283,11.8,2.47,12.75,53,crew,swell,west
1981,16,west of Hebrides,16/10/2022 20:00,6.8,283,10.5,2.52,12.75,49,crew,swell,west
1982,16,west of Hebrides,16/10/2022 20:30,6.3,288,10,2.33,12.75,49,crew,swell,west
1983,16,west of Hebrides,16/10/2022 21:00,6.5,293,11.1,2.37,12.7,58,crew,swell,west
1984,16,west of Hebrides,16/10/2022 21:30,6.9,305,10,2.52,12.7,49,crew,swell,west
1985,16,west of Hebrides,16/10/2022 22:00,6.8,280,10.5,2.47,12.7,49,crew,swell,west
1986,16,west of Hebrides,16/10/2022 22:30,6.2,280,11.1,2.23,12.7,57,crew,swell,west
1987,16,west of Hebrides,16/10/2022 23:00,6.4,318,11.8,2.42,12.75,41,crew,swell,north
1988,16,west of Hebrides,16/10/2022 23:30,6.5,319,11.8,2.57,12.75,34,crew,swell,north
1989,16,west of Hebrides,17/10/2022 00:00,6.6,325,10.5,2.67,12.75,41,crew,swell,north
1990,16,west of Hebrides,17/10/2022 00:30,6.3,336,11.1,2.57,12.75,38,crew,swell,north
1991,16,west of Hebrides,17/10/2022 01:00,6.4,319,10.5,2.94,12.75,38,crew,swell,north
1992,16,west of Hebrides,17/10/2022 01:30,6.4,326,11.8,3,12.75,28,survey,swell,north
1993,16,west of Hebrides,17/10/2022 02:00,6.2,336,10.5,3.17,12.75,45,survey,swell,north
1994,16,west of Hebrides,17/10/2022 02:30,6.5,353,12.5,3.23,12.75,23,survey,swell,north
1995,16,west of Hebrides,17/10/2022 03:00,6.2,352,12.5,3,12.75,18,survey,swell,north
1996,16,west of Hebrides,17/10/2022 03:30,6.5,357,13.3,3.11,12.75,18,survey,swell,north
1997,16,west of Hebrides,17/10/2022 04:00,6.3,330,11.8,2.89,12.75,31,crew,swell,north
1998,16,west of Hebrides,17/10/2022 04:30,6.6,335,12.5,3.17,12.75,18,survey,swell,north
1999,16,west of Hebrides,17/10/2022 05:00,6.4,330,13.3,3,12.75,18,survey,swell,north
2000,16,west of Hebrides,17/10/2022 05:30,6.1,350,12.5,2.83,12.75,18,crew,swell,north
2001,16,west of Hebrides,17/10/2022 06:00,6.3,343,10.5,2.83,12.75,31,crew,swell,north
2002,16,west of Hebrides,17/10/2022 06:30,6.1,339,13.3,2.62,12.75,23,crew,swell,north
2003,16,west of Hebrides,17/10/2022 07:00,6.4,342,11.1,2.67,12.75,29,crew,swell,north
2004,16,west of Hebrides,17/10/2022 07:30,6.3,335,10,2.67,12.75,31,crew,swell,north
2005,16,west of Hebrides,17/10/2022 08:00,6.1,356,12.5,2.67,12.75,18,crew,swell,north
2006,16,west of Hebrides,17/10/2022 08:30,6.4,356,13.3,2.72,12.8,18,crew,swell,north
2007,16,west of Hebrides,17/10/2022 09:00,6,340,11.1,2.37,12.75,38,crew,swell,north
2008,16,west of Hebrides,17/10/2022 09:30,6,339,11.8,2.52,12.8,26,crew,swell,north
2009,16,west of Hebrides,17/10/2022 10:00,6.1,338,12.5,2.52,12.8,18,crew,swell,north
2010,16,west of Hebrides,17/10/2022 10:30,6,346,14.3,2.37,12.8,34,crew,swell,north
2011,16,west of Hebrides,17/10/2022 11:00,5.9,353,12.5,2.37,12.8,28,crew,swell,north
2012,16,west of Hebrides,17/10/2022 11:30,6.2,325,10.5,2.57,12.8,41,crew,swell,north
2013,16,west of Hebrides,17/10/2022 12:00,6.3,343,13.3,2.67,12.8,18,crew,swell,north
2014,16,west of Hebrides,17/10/2022 12:30,6,326,11.1,2.57,12.8,31,crew,swell,north
2015,16,west of Hebrides,17/10/2022 13:00,6,333,10.5,2.47,12.8,31,crew,swell,north
2016,16,west of Hebrides,17/10/2022 13:30,6.4,348,12.5,2.57,12.75,28,crew,swell,north
2017,16,west of Hebrides,17/10/2022 14:00,6.4,336,11.8,2.47,12.75,23,crew,swell,north
2018,16,west of Hebrides,17/10/2022 14:30,6.5,347,10.5,2.42,12.75,21,crew,swell,north
2019,16,west of Hebrides,17/10/2022 15:00,7.2,349,11.8,2.52,12.75,28,crew,swell,north
2020,16,west of Hebrides,17/10/2022 15:30,7.3,336,10.5,2.62,12.8,28,crew,swell,north
2021,16,west of Hebrides,17/10/2022 16:00,7.3,347,12.5,2.67,12.8,18,crew,swell,north
2022,16,west of Hebrides,17/10/2022 16:30,7.1,360,12.5,2.67,12.75,28,crew,swell,north
2023,16,west of Hebrides,17/10/2022 17:00,7.3,352,12.5,2.78,12.8,18,crew,swell,north
2024,16,west of Hebrides,17/10/2022 17:30,6.9,354,11.1,2.52,12.8,38,crew,swell,north
2025,16,west of Hebrides,17/10/2022 18:00,7.2,346,11.1,2.94,12.8,34,crew,swell,north
2026,16,west of Hebrides,17/10/2022 18:30,7.1,332,11.1,2.94,12.8,35,crew,swell,north
2027,16,west of Hebrides,17/10/2022 19:00,7,352,12.5,2.72,12.8,28,crew,swell,north
2028,16,west of Hebrides,17/10/2022 19:30,6.7,356,12.5,2.57,12.75,18,crew,swell,north
2029,16,west of Hebrides,17/10/2022 20:00,7.2,335,10,2.83,12.75,34,crew,swell,north
2030,16,west of Hebrides,17/10/2022 20:30,6.8,335,11.1,2.52,12.7,49,crew,swell,north
2031,16,west of Hebrides,17/10/2022 21:00,7,343,11.1,2.57,12.7,38,crew,swell,north
